step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
5360.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5365.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5370.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5375.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5380.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5385.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5390.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5395.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5400.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5405.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5410.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5415.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5420.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5425.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5430.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5435.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5440.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5445.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5450.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5455.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5460.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5465.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5470.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5475.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5480.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5485.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5490.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5495.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5500.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5505.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5510.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5515.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5520.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5525.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5530.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5535.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5540.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5545.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5550.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5555.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5560.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5565.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5570.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5575.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5580.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5585.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5590.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5595.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5605.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5610.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5615.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5620.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5625.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5630.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5635.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5640.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5645.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5650.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5655.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5660.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5665.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5670.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5675.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5680.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5685.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5690.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5695.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5705.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5710.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5715.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5720.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5725.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5730.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5735.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5740.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5745.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5750.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5755.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5760.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5765.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5770.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5775.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5780.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5785.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5790.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5795.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5800.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5805.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5810.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5815.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5820.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5825.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5830.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5835.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5840.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5845.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5850.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5855.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5860.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5865.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5870.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5875.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5885.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5890.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5895.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5900.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5905.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5910.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5915.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5920.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5925.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5930.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5935.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5940.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5945.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5950.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5955.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5960.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5965.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5970.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5975.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5980.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5985.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5990.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
5995.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6000.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6005.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6010.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6015.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6020.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6025.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6030.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6035.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6040.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6045.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6050.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6055.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6060.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6065.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6070.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6075.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6080.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6085.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6090.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6095.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6100.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6105.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6110.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6115.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6130.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6135.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6140.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6145.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6150.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6155.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6160.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6165.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6170.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6175.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6180.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6185.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6190.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6195.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6210.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6215.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6220.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6225.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6230.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6235.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6240.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6245.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6250.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6255.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6260.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6265.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6270.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6275.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6280.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6285.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6290.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6295.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6300.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6305.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6310.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6315.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6320.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6325.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6330.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6335.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6340.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6345.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6350.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6355.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6360.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6365.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6370.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6375.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6380.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6385.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6390.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6395.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6400.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6405.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6410.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6415.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6420.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6425.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6430.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6435.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6440.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6445.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6450.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6455.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6460.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6465.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6470.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6475.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6480.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6485.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6490.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6495.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6500.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6505.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6510.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6515.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6520.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6525.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6530.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6535.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6540.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6545.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6550.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6555.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6560.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6565.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6570.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6575.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6580.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6585.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6590.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6595.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6605.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6610.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6615.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6620.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6625.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6630.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6635.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6640.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6645.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6650.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6655.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6660.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6665.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6670.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6675.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6680.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6685.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6690.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6695.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6705.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6710.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6715.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6720.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6725.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6730.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6735.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6740.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6745.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6750.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6755.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6760.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6765.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6770.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6775.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6780.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6785.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6790.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6795.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6800.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6805.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6810.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6815.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6820.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6825.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6830.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6835.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6840.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6845.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6850.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6855.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6860.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6865.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6870.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6875.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6885.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6890.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6895.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6900.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6905.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6910.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6915.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6920.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6925.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6930.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6935.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6940.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6945.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6950.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6955.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6960.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6965.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6970.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6975.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6980.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6985.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6990.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
6995.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7000.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7005.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7010.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7015.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7020.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7025.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7030.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7035.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7040.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7045.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7050.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7055.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7060.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7065.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7070.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7075.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7080.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7085.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7090.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7095.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7100.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7105.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7110.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7115.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7130.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
7135.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
